LocationID,PeriodID,Species,CoverClass,Comments
HOCU_InvPla_77,HOCUInvPla2011Jul7,SCAR7,4,
HOCU_InvPla_14,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_46,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_37,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_14,HOCUInvPla2015Aug10,SCAR7,2,
HOCU_InvPla_9,HOCUInvPla2019Aug12,SCAR7,5,
HOCU_InvPla_76,HOCUInvPla2015Aug10,SCAR7,3,
HOCU_InvPla_83,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_9,HOCUInvPla2015Aug10,SCAR7,5,
HOCU_InvPla_31,HOCUInvPla2015Aug10,SCAR7,5,
HOCU_InvPla_67,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_50,HOCUInvPla2015Aug10,SCAR7,2,
HOCU_InvPla_37,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_9,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_106,HOCUInvPla2019Aug12,SCAR7,1,
HOCU_InvPla_40,HOCUInvPla2019Aug12,SCAR7,5,
HOCU_InvPla_38,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_50,HOCUInvPla2011Jul7,SCAR7,4,
HOCU_InvPla_38,HOCUInvPla2015Aug10,SCAR7,5,
HOCU_InvPla_88,HOCUInvPla2011Jul7,SCAR7,4,
HOCU_InvPla_52,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_49,HOCUInvPla2015Aug10,SCAR7,2,
HOCU_InvPla_26,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_48,HOCUInvPla2019Aug12,SCAR7,4,
HOCU_InvPla_26,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_63,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_45,HOCUInvPla2015Aug10,SCAR7,3,
HOCU_InvPla_20,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_27,HOCUInvPla2011Jul7,SCAR7,4,
HOCU_InvPla_43,HOCUInvPla2019Aug12,SCAR7,2,
HOCU_InvPla_29,HOCUInvPla2015Aug10,SCAR7,1,
HOCU_InvPla_73,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_20,HOCUInvPla2019Aug12,SCAR7,2,
HOCU_InvPla_28,HOCUInvPla2011Jul7,SCAR7,6,
HOCU_InvPla_28,HOCUInvPla2015Aug10,SCAR7,4,
HOCU_InvPla_28,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_73,HOCUInvPla2015Aug10,SCAR7,3,
HOCU_InvPla_10,HOCUInvPla2019Aug12,SCAR7,4,
HOCU_InvPla_70,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_2,HOCUInvPla2011Jul7,SCAR7,4,
HOCU_InvPla_29,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_42,HOCUInvPla2015Aug10,SCAR7,5,
HOCU_InvPla_27,HOCUInvPla2015Aug10,SCAR7,2,
HOCU_InvPla_24,HOCUInvPla2015Aug10,SCAR7,2,
HOCU_InvPla_61,HOCUInvPla2019Aug12,SCAR7,2,
HOCU_InvPla_71,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_10,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_22,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_61,HOCUInvPla2015Aug10,SCAR7,2,
HOCU_InvPla_23,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_61,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_44,HOCUInvPla2019Aug12,SCAR7,5,
HOCU_InvPla_86,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_59,HOCUInvPla2019Aug12,SCAR7,1,
HOCU_InvPla_24,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_49,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_60,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_21,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_72,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_44,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_25,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_45,HOCUInvPla2011Jul7,SCAR7,4,
HOCU_InvPla_72,HOCUInvPla2015Aug10,SCAR7,5,
HOCU_InvPla_72,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_48,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_62,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_41,HOCUInvPla2019Aug12,SCAR7,5,
HOCU_InvPla_31,HOCUInvPla2019Aug12,SCAR7,6,
HOCU_InvPla_32,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_42,HOCUInvPla2011Jul7,SCAR7,7,
HOCU_InvPla_32,HOCUInvPla2015Aug10,SCAR7,5,
HOCU_InvPla_32,HOCUInvPla2019Aug12,SCAR7,5,
HOCU_InvPla_78,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_75,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_33,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_35,HOCUInvPla2019Aug12,SCAR7,5,
HOCU_InvPla_33,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_55,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_34,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_53,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_66,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_75,HOCUInvPla2019Aug12,SCAR7,2,
HOCU_InvPla_53,HOCUInvPla2015Aug10,SCAR7,1,
HOCU_InvPla_41,HOCUInvPla2015Aug10,SCAR7,6,
HOCU_InvPla_35,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_35,HOCUInvPla2015Aug10,SCAR7,4,
HOCU_InvPla_53,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_33,HOCUInvPla2015Aug10,SCAR7,3,
HOCU_InvPla_42,HOCUInvPla2019Aug12,SCAR7,5,
HOCU_InvPla_83,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_29,HOCUInvPla2019Aug12,SCAR7,5,
HOCU_InvPla_43,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_49,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_73,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_19,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_56,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_30,HOCUInvPla2011Jul7,SCAR7,5,
HOCU_InvPla_87,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_74,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_30,HOCUInvPla2019Aug12,SCAR7,3,
HOCU_InvPla_65,HOCUInvPla2011Jul7,SCAR7,2,
HOCU_InvPla_74,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_46,HOCUInvPla2011Jul7,SCAR7,3,
HOCU_InvPla_31,HOCUInvPla2011Jul7,SCAR7,7,
HOCU_InvPla_22,HOCUInvPla2015Aug10,SCAR7,3,
HOCU_InvPla_5,HOCUInvPla2011Jul7,SCAR7,4,
HOCU_InvPla_79,HOCUInvPla2011Jul7,SCAR7,1,
HOCU_InvPla_81,HOCUInvPla2011Jul7,SCAR7,4,
HOCU_InvPla_74,HOCUInvPla2015Aug10,SCAR7,5,
HOCU_InvPla_98,HOCUInvPla2019Aug12,SEVA4,2,
HOCU_InvPla_99,HOCUInvPla2015Aug10,SEVA4,2,
HOCU_InvPla_107,HOCUInvPla2015Aug10,SOHA,2,
HOCU_InvPla_10,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_86,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_88,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_79,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_81,HOCUInvPla2011Jul7,SOHA,2,
HOCU_InvPla_82,HOCUInvPla2011Jul7,SOHA,2,
HOCU_InvPla_83,HOCUInvPla2011Jul7,SOHA,2,
HOCU_InvPla_83,HOCUInvPla2015Aug10,SOHA,3,
HOCU_InvPla_83,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_84,HOCUInvPla2011Jul7,SOHA,5,
HOCU_InvPla_84,HOCUInvPla2019Aug12,SOHA,3,
HOCU_InvPla_78,HOCUInvPla2019Aug12,SOHA,1,
HOCU_InvPla_73,HOCUInvPla2015Aug10,SOHA,2,
HOCU_InvPla_78,HOCUInvPla2011Jul7,SOHA,3,
HOCU_InvPla_70,HOCUInvPla2011Jul7,SOHA,3,
HOCU_InvPla_87,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_51,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_50,HOCUInvPla2019Aug12,SOHA,5,
HOCU_InvPla_87,HOCUInvPla2011Jul7,SOHA,5,
HOCU_InvPla_50,HOCUInvPla2015Aug10,SOHA,5,
HOCU_InvPla_50,HOCUInvPla2011Jul7,SOHA,5,
HOCU_InvPla_87,HOCUInvPla2019Aug12,SOHA,5,
HOCU_InvPla_50,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_51,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_75,HOCUInvPla2015Aug10,SOHA,5,
HOCU_InvPla_73,HOCUInvPla2011Jul7,SOHA,3,
HOCU_InvPla_73,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_74,HOCUInvPla2011Jul7,SOHA,2,
HOCU_InvPla_72,HOCUInvPla2015Aug10,SOHA,3,
HOCU_InvPla_72,HOCUInvPla2011Jul7,SOHA,3,
HOCU_InvPla_74,HOCUInvPla2015Aug10,SOHA,3,
HOCU_InvPla_72,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_74,HOCUInvPla2019Aug12,SOHA,3,
HOCU_InvPla_71,HOCUInvPla2015Aug10,SOHA,2,
HOCU_InvPla_79,HOCUInvPla2011Jul7,SOHA,2,
HOCU_InvPla_70,HOCUInvPla2019Aug12,SOHA,1,
HOCU_InvPla_51,HOCUInvPla2011Jul7,SOHA,2,
HOCU_InvPla_75,HOCUInvPla2019Aug12,SOHA,5,
HOCU_InvPla_11,HOCUInvPla2015Aug10,SOHA,2,
HOCU_InvPla_76,HOCUInvPla2011Jul7,SOHA,3,
HOCU_InvPla_76,HOCUInvPla2015Aug10,SOHA,3,
HOCU_InvPla_65,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_76,HOCUInvPla2019Aug12,SOHA,3,
HOCU_InvPla_77,HOCUInvPla2011Jul7,SOHA,5,
HOCU_InvPla_77,HOCUInvPla2015Aug10,SOHA,3,
HOCU_InvPla_77,HOCUInvPla2019Aug12,SOHA,3,
HOCU_InvPla_75,HOCUInvPla2011Jul7,SOHA,4,
HOCU_InvPla_30,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_40,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_51,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_93,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_40,HOCUInvPla2015Aug10,SOHA,2,
HOCU_InvPla_93,HOCUInvPla2011Jul7,SOHA,2,
HOCU_InvPla_4,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_93,HOCUInvPla2019Aug12,SOHA,1,
HOCU_InvPla_39,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_39,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_39,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_37,HOCUInvPla2015Aug10,SOHA,2,
HOCU_InvPla_42,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_95,HOCUInvPla2011Jul7,SOHA,3,
HOCU_InvPla_42,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_29,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_95,HOCUInvPla2015Aug10,SOHA,3,
HOCU_InvPla_26,HOCUInvPla2011Jul7,SOHA,2,
HOCU_InvPla_95,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_97,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_98,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_98,HOCUInvPla2019Aug12,SOHA,4,
HOCU_InvPla_16,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_14,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_12,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_99,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_95,HOCUInvPla2008Jun17,SOHA,2,
HOCU_InvPla_9,HOCUInvPla2019Aug12,SOHA,3,
HOCU_InvPla_89,HOCUInvPla2008Jun17,SOHA,1,
HOCU_InvPla_48,HOCUInvPla2015Aug10,SOHA,3,
HOCU_InvPla_43,HOCUInvPla2015Aug10,SOHA,2,
HOCU_InvPla_48,HOCUInvPla2019Aug12,SOHA,3,
HOCU_InvPla_88,HOCUInvPla2019Aug12,SOHA,6,
HOCU_InvPla_48,HOCUInvPla2011Jul7,SOHA,5,
HOCU_InvPla_49,HOCUInvPla2008Jun17,SOHA,1,
HOCU_InvPla_9,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_49,HOCUInvPla2011Jul7,SOHA,3,
HOCU_InvPla_88,HOCUInvPla2015Aug10,SOHA,3,
HOCU_InvPla_49,HOCUInvPla2015Aug10,SOHA,2,
HOCU_InvPla_46,HOCUInvPla2019Aug12,SOHA,2,
HOCU_InvPla_49,HOCUInvPla2019Aug12,SOHA,3,
HOCU_InvPla_90,HOCUInvPla2008Jun17,SOHA,1,
HOCU_InvPla_88,HOCUInvPla2011Jul7,SOHA,5,
HOCU_InvPla_5,HOCUInvPla2015Aug10,SOHA,1,
HOCU_InvPla_76,HOCUInvPla2015Aug10,TOAR,2,
HOCU_InvPla_76,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_87,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_75,HOCUInvPla2008Jun17,TOAR,1,
HOCU_InvPla_88,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_74,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_73,HOCUInvPla2019Aug12,TOAR,1,
HOCU_InvPla_87,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_84,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_82,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_81,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_81,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_80,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_80,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_88,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_83,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_76,HOCUInvPla2011Jul7,TOAR,3,
HOCU_InvPla_78,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_86,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_78,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_84,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_77,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_85,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_85,HOCUInvPla2011Jul7,TOAR,3,
HOCU_InvPla_86,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_79,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_79,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_49,HOCUInvPla2019Aug12,TOAR,3,
HOCU_InvPla_48,HOCUInvPla2019Aug12,TOAR,4,
HOCU_InvPla_50,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_65,HOCUInvPla2015Aug10,TOAR,2,
HOCU_InvPla_65,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_63,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_65,HOCUInvPla2019Aug12,TOAR,1,
HOCU_InvPla_73,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_26,HOCUInvPla2011Jul7,TOAR,1,
HOCU_InvPla_50,HOCUInvPla2019Aug12,TOAR,3,
HOCU_InvPla_49,HOCUInvPla2011Jul7,TOAR,3,
HOCU_InvPla_46,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_47,HOCUInvPla2015Aug10,TOAR,1,
HOCU_InvPla_48,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_48,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_54,HOCUInvPla2019Aug12,TOAR,1,
HOCU_InvPla_52,HOCUInvPla2015Aug10,TOAR,1,
HOCU_InvPla_51,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_53,HOCUInvPla2019Aug12,TOAR,1,
HOCU_InvPla_70,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_50,HOCUInvPla2015Aug10,TOAR,1,
HOCU_InvPla_50,HOCUInvPla2011Jul7,TOAR,2,
HOCU_InvPla_2,HOCUInvPla2019Aug12,TOAR,1,
HOCU_InvPla_71,HOCUInvPla2011Jul7,TOAR,3,
HOCU_InvPla_52,HOCUInvPla2019Aug12,TOAR,1,
HOCU_InvPla_51,HOCUInvPla2011Jul7,TOAR,3,
HOCU_InvPla_73,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_51,HOCUInvPla2019Aug12,TOAR,2,
HOCU_InvPla_72,HOCUInvPla2008Jun17,TOAR,2,
HOCU_InvPla_50,HOCUInvPla2015Aug10,ULPU,1,
HOCU_InvPla_49,HOCUInvPla2015Aug10,ULPU,1,
HOCU_InvPla_72,HOCUInvPla2015Aug10,ULPU,1,
HOCU_InvPla_31,HOCUInvPla2011Jul7,ULPU,1,
HOCU_InvPla_25,HOCUInvPla2015Aug10,ULPU,1,
HOCU_InvPla_34,HOCUInvPla2015Aug10,ULPU,1,
HOCU_InvPla_87,HOCUInvPla2011Jul7,VETH,2,
HOCU_InvPla_56,HOCUInvPla2008Jun17,VETH,1,
HOCU_InvPla_65,HOCUInvPla2015Aug10,VETH,1,
HOCU_InvPla_11,HOCUInvPla2011Jul7,VETH,2,
HOCU_InvPla_73,HOCUInvPla2015Aug10,VETH,1,
HOCU_InvPla_72,HOCUInvPla2019Aug12,VETH,1,
HOCU_InvPla_72,HOCUInvPla2015Aug10,VETH,2,
HOCU_InvPla_74,HOCUInvPla2015Aug10,VETH,1,
HOCU_InvPla_75,HOCUInvPla2015Aug10,VETH,2,
HOCU_InvPla_95,HOCUInvPla2011Jul7,VETH,2,
HOCU_InvPla_77,HOCUInvPla2015Aug10,VETH,1,
HOCU_InvPla_62,HOCUInvPla2008Jun17,VETH,1,
HOCU_InvPla_40,HOCUInvPla2011Jul7,VETH,2,
HOCU_InvPla_40,HOCUInvPla2015Aug10,VETH,1,
HOCU_InvPla_90,HOCUInvPla2011Jul7,VIMI2,2,
HOCU_InvPla_4,HOCUInvPla2011Jul7,VIMI2,2,
HOCU_InvPla_5,HOCUInvPla2019Aug12,VIMI2,4,
HOCU_InvPla_17,HOCUInvPla2019Aug12,VIMI2,1,
HOCU_InvPla_5,HOCUInvPla2015Aug10,VIMI2,5,
HOCU_InvPla_55,HOCUInvPla2019Aug12,VIMI2,3,
HOCU_InvPla_24,HOCUInvPla2019Aug12,VIMI2,1,
HOCU_InvPla_59,HOCUInvPla2011Jul7,VIMI2,7,
HOCU_InvPla_101,HOCUInvPla2011Jul7,VIMI2,2,
HOCU_InvPla_71,HOCUInvPla2015Aug10,VIMI2,2,
HOCU_InvPla_71,HOCUInvPla2008Jun17,VIMI2,2,
HOCU_InvPla_68,HOCUInvPla2019Aug12,VIMI2,2,
HOCU_InvPla_68,HOCUInvPla2015Aug10,VIMI2,3,
HOCU_InvPla_68,HOCUInvPla2011Jul7,VIMI2,2,
HOCU_InvPla_68,HOCUInvPla2008Jun17,VIMI2,3,
HOCU_InvPla_60,HOCUInvPla2019Aug12,VIMI2,5,
HOCU_InvPla_60,HOCUInvPla2015Aug10,VIMI2,6,
HOCU_InvPla_60,HOCUInvPla2011Jul7,VIMI2,7,
HOCU_InvPla_60,HOCUInvPla2008Jun17,VIMI2,4,
HOCU_InvPla_54,HOCUInvPla2019Aug12,VIMI2,5,
HOCU_InvPla_59,HOCUInvPla2015Aug10,VIMI2,5,
HOCU_InvPla_52,HOCUInvPla2011Jul7,VIMI2,2,
HOCU_InvPla_59,HOCUInvPla2008Jun17,VIMI2,3,
HOCU_InvPla_58,HOCUInvPla2015Aug10,VIMI2,3,
HOCU_InvPla_58,HOCUInvPla2011Jul7,VIMI2,3,
HOCU_InvPla_56,HOCUInvPla2019Aug12,VIMI2,5,
HOCU_InvPla_56,HOCUInvPla2015Aug10,VIMI2,4,
HOCU_InvPla_56,HOCUInvPla2011Jul7,VIMI2,5,
HOCU_InvPla_56,HOCUInvPla2008Jun17,VIMI2,2,
HOCU_InvPla_55,HOCUInvPla2015Aug10,VIMI2,5,
HOCU_InvPla_69,HOCUInvPla2008Jun17,VIMI2,3,
HOCU_InvPla_54,HOCUInvPla2011Jul7,VIMI2,7,
HOCU_InvPla_54,HOCUInvPla2008Jun17,VIMI2,2,
HOCU_InvPla_53,HOCUInvPla2011Jul7,VIMI2,2,
HOCU_InvPla_59,HOCUInvPla2019Aug12,VIMI2,6,
HOME_InvPla_40,HOMEInvPla2013Aug3,ALPE4,2,
HOME_InvPla_67,HOMEInvPla2017Aug23,ALPE4,1,
HOME_InvPla_67,HOMEInvPla2013Aug3,ALPE4,1,
HOME_InvPla_54,HOMEInvPla2006Aug13,BETH,1,mesic woods
HOME_InvPla_7,HOMEInvPla2013Aug3,BRIN2,3,
HOME_InvPla_41,HOMEInvPla2009Jul6,BRIN2,5,
HOME_InvPla_70,HOMEInvPla2017Aug23,BRIN2,5,
HOME_InvPla_41,HOMEInvPla2013Aug3,BRIN2,5,
HOME_InvPla_41,HOMEInvPla2006Aug13,BRIN2,5,mesic woods divided by creek
HOME_InvPla_11,HOMEInvPla2009Jul6,BRIN2,4,
HOME_InvPla_70,HOMEInvPla2009Jul6,BRIN2,6,
HOME_InvPla_11,HOMEInvPla2013Aug3,BRIN2,4,
HOME_InvPla_71,HOMEInvPla2006Aug13,BRIN2,6,prairie
HOME_InvPla_41,HOMEInvPla2017Aug23,BRIN2,3,
HOME_InvPla_70,HOMEInvPla2013Aug3,BRIN2,5,
HOME_InvPla_7,HOMEInvPla2017Aug23,BRIN2,4,
HOME_InvPla_42,HOMEInvPla2013Aug3,BRIN2,3,
HOME_InvPla_71,HOMEInvPla2013Aug3,BRIN2,6,
HOME_InvPla_7,HOMEInvPla2009Jul6,BRIN2,5,
HOME_InvPla_42,HOMEInvPla2017Aug23,BRIN2,3,
HOME_InvPla_7,HOMEInvPla2006Aug13,BRIN2,2,prairie
HOME_InvPla_43,HOMEInvPla2013Aug3,BRIN2,2,
HOME_InvPla_69,HOMEInvPla2017Aug23,BRIN2,5,
HOME_InvPla_16,HOMEInvPla2013Aug3,BRIN2,3,
HOME_InvPla_69,HOMEInvPla2013Aug3,BRIN2,5,
HOME_InvPla_69,HOMEInvPla2009Jul6,BRIN2,6,
HOME_InvPla_69,HOMEInvPla2006Aug13,BRIN2,4,mesic woods
HOME_InvPla_16,HOMEInvPla2009Jul6,BRIN2,2,
HOME_InvPla_42,HOMEInvPla2009Jul6,BRIN2,5,
HOME_InvPla_37,HOMEInvPla2017Aug23,BRIN2,5,
HOME_InvPla_36,HOMEInvPla2006Aug13,BRIN2,3,mowed prairie
HOME_InvPla_74,HOMEInvPla2013Aug3,BRIN2,5,
HOME_InvPla_10,HOMEInvPla2009Jul6,BRIN2,1,
HOME_InvPla_36,HOMEInvPla2009Jul6,BRIN2,5,
HOME_InvPla_36,HOMEInvPla2013Aug3,BRIN2,5,
HOME_InvPla_74,HOMEInvPla2006Aug13,BRIN2,5,prairie
HOME_InvPla_10,HOMEInvPla2013Aug3,BRIN2,3,
HOME_InvPla_36,HOMEInvPla2017Aug23,BRIN2,5,
HOME_InvPla_73,HOMEInvPla2017Aug23,BRIN2,5,
HOME_InvPla_73,HOMEInvPla2013Aug3,BRIN2,6,
HOME_InvPla_52,HOMEInvPla2013Aug3,BRIN2,2,
HOME_InvPla_37,HOMEInvPla2013Aug3,BRIN2,5,
HOME_InvPla_4,HOMEInvPla2017Aug23,BRIN2,4,
HOME_InvPla_72,HOMEInvPla2017Aug23,BRIN2,5,
HOME_InvPla_71,HOMEInvPla2009Jul6,BRIN2,7,
HOME_InvPla_16,HOMEInvPla2017Aug23,BRIN2,2,
HOME_InvPla_38,HOMEInvPla2006Aug13,BRIN2,3,mesic woods divided by creek
HOME_InvPla_72,HOMEInvPla2013Aug3,BRIN2,6,
HOME_InvPla_38,HOMEInvPla2013Aug3,BRIN2,1,
HOME_InvPla_38,HOMEInvPla2017Aug23,BRIN2,2,
HOME_InvPla_72,HOMEInvPla2006Aug13,BRIN2,6,prairie
HOME_InvPla_11,HOMEInvPla2006Aug13,BRIN2,3,prairie
HOME_InvPla_4,HOMEInvPla2006Aug13,BRIN2,4,
HOME_InvPla_71,HOMEInvPla2017Aug23,BRIN2,6,
HOME_InvPla_4,HOMEInvPla2009Jul6,BRIN2,5,
HOME_InvPla_47,HOMEInvPla2006Aug13,BRIN2,3,prairie
HOME_InvPla_4,HOMEInvPla2013Aug3,BRIN2,5,
HOME_InvPla_6,HOMEInvPla2006Aug13,BRIN2,3,mesic woods
HOME_InvPla_56,HOMEInvPla2013Aug3,BRIN2,2,
HOME_InvPla_15,HOMEInvPla2017Aug23,BRIN2,1,
HOME_InvPla_65,HOMEInvPla2009Jul6,BRIN2,3,
HOME_InvPla_53,HOMEInvPla2006Aug13,BRIN2,2,mesic woods divided by creek
HOME_InvPla_65,HOMEInvPla2006Aug13,BRIN2,3,prairie
HOME_InvPla_54,HOMEInvPla2006Aug13,BRIN2,3,mesic woods
HOME_InvPla_64,HOMEInvPla2013Aug3,BRIN2,2,
HOME_InvPla_55,HOMEInvPla2006Aug13,BRIN2,6,shrubby prairie
HOME_InvPla_55,HOMEInvPla2013Aug3,BRIN2,4,
HOME_InvPla_13,HOMEInvPla2006Aug13,BRIN2,5,mesic woods
HOME_InvPla_62,HOMEInvPla2013Aug3,BRIN2,1,
HOME_InvPla_62,HOMEInvPla2006Aug13,BRIN2,2,
HOME_InvPla_13,HOMEInvPla2009Jul6,BRIN2,6,
HOME_InvPla_65,HOMEInvPla2013Aug3,BRIN2,5,
HOME_InvPla_56,HOMEInvPla2006Aug13,BRIN2,2,shrubby prairie
HOME_InvPla_65,HOMEInvPla2017Aug23,BRIN2,3,
HOME_InvPla_61,HOMEInvPla2013Aug3,BRIN2,2,
HOME_InvPla_14,HOMEInvPla2009Jul6,BRIN2,1,
HOME_InvPla_61,HOMEInvPla2006Aug13,BRIN2,3,prairie
HOME_InvPla_14,HOMEInvPla2006Aug13,BRIN2,5,
