ID,LocationID,PeriodID,CommonName,ScientificName,CoverClass,MidRange
10072,CUVA_InvPla_708,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10073,CUVA_InvPla_709,CUVAInvPla2007Jun01,Canada thistle,Cirsium arvense,1,0.5
10074,CUVA_InvPla_709,CUVAInvPla2016May18,Queen Anne's lace,Daucus carota,1,0.5
10075,CUVA_InvPla_709,CUVAInvPla2007Jun01,Fuller's teasel,Dipsacus fullonum,1,0.5
10076,CUVA_InvPla_709,CUVAInvPla2007Jun01,autumn olive,Elaeagnus umbellata,3,30.0
10077,CUVA_InvPla_709,CUVAInvPla2016May18,autumn olive,Elaeagnus umbellata,4,75.0
10078,CUVA_InvPla_709,CUVAInvPla2016May18,glossy buckthorn,Frangula alnus,7,3000.0
10079,CUVA_InvPla_709,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5.0
10080,CUVA_InvPla_709,CUVAInvPla2016May18,Japanese honeysuckle,Lonicera japonica,3,30.0
10081,CUVA_InvPla_709,CUVAInvPla2007Jun01,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10082,CUVA_InvPla_709,CUVAInvPla2007Jun01,reed canarygrass,Phalaris arundinacea,3,30.0
10083,CUVA_InvPla_709,CUVAInvPla2016May18,common reed,Phragmites australis,5,300.0
10084,CUVA_InvPla_709,CUVAInvPla2007Jun01,common reed,Phragmites australis,3,30.0
10085,CUVA_InvPla_709,CUVAInvPla2016May18,Canada/Kentucky bluegrass complex,Poa compressa/pratensis,5,300.0
10086,CUVA_InvPla_709,CUVAInvPla2007Jun01,Canada bluegrass,Poa compressa,2,5.0
10087,CUVA_InvPla_709,CUVAInvPla2007Jun01,Kentucky bluegrass,Poa pratensis,2,5.0
10088,CUVA_InvPla_709,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,3,30.0
10089,CUVA_InvPla_709,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,4,75.0
10090,CUVA_InvPla_709,CUVAInvPla2007Jun01,narrowleaf cattail,Typha angustifolia,2,5.0
10091,CUVA_InvPla_71,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,6,750.0
10092,CUVA_InvPla_71,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10093,CUVA_InvPla_71,CUVAInvPla2016May18,dames rocket,Hesperis matronalis,1,0.5
10094,CUVA_InvPla_71,CUVAInvPla2007Jun01,dames rocket,Hesperis matronalis,2,5.0
10095,CUVA_InvPla_71,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,3,30.0
10096,CUVA_InvPla_71,CUVAInvPla2016May18,European privet,Ligustrum vulgare,6,750.0
10097,CUVA_InvPla_71,CUVAInvPla2007Jun01,Amur honeysuckle,Lonicera maackii,3,30.0
10098,CUVA_InvPla_71,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,5,300.0
10099,CUVA_InvPla_71,CUVAInvPla2016May18,Kentucky bluegrass,Poa pratensis,4,75.0
10100,CUVA_InvPla_71,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,2,5.0
10101,CUVA_InvPla_71,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10102,CUVA_InvPla_710,CUVAInvPla2007Jun01,Fuller's teasel,Dipsacus fullonum,2,5.0
10103,CUVA_InvPla_710,CUVAInvPla2016May18,autumn olive,Elaeagnus umbellata,2,5.0
10104,CUVA_InvPla_710,CUVAInvPla2016May18,glossy buckthorn,Frangula alnus,7,3000.0
10105,CUVA_InvPla_710,CUVAInvPla2007Jun01,glossy buckthorn,Frangula alnus,1,0.5
10106,CUVA_InvPla_710,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5.0
10107,CUVA_InvPla_710,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5.0
10108,CUVA_InvPla_710,CUVAInvPla2016May18,Japanese honeysuckle,Lonicera japonica,2,5.0
10109,CUVA_InvPla_710,CUVAInvPla2016May18,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10110,CUVA_InvPla_710,CUVAInvPla2007Jun01,Tatarian honeysuckle,Lonicera tatarica,2,5.0
10111,CUVA_InvPla_710,CUVAInvPla2016May18,creeping jenny,Lysimachia nummularia,3,30.0
10112,CUVA_InvPla_710,CUVAInvPla2007Jun01,creeping jenny,Lysimachia nummularia,2,5.0
10113,CUVA_InvPla_710,CUVAInvPla2007Jun01,reed canarygrass,Phalaris arundinacea,2,5.0
10114,CUVA_InvPla_710,CUVAInvPla2016May18,common reed,Phragmites australis,3,30.0
10115,CUVA_InvPla_710,CUVAInvPla2007Jun01,common reed,Phragmites australis,3,30.0
10116,CUVA_InvPla_710,CUVAInvPla2007Jun01,Canada bluegrass,Poa compressa,2,5.0
10117,CUVA_InvPla_710,CUVAInvPla2007Jun01,Japanese knotweed,Polygonum cuspidatum,3,30.0
10118,CUVA_InvPla_710,CUVAInvPla2007Jun01,Kentucky bluegrass,Poa pratensis,2,5.0
10119,CUVA_InvPla_710,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,3,30.0
10120,CUVA_InvPla_710,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10121,CUVA_InvPla_710,CUVAInvPla2016May18,European cranberrybush,Viburnum opulus,1,0.5
10122,CUVA_InvPla_711,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,2,5.0
10123,CUVA_InvPla_711,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10124,CUVA_InvPla_711,CUVAInvPla2007Jun01,Japanese barberry,Berberis thunbergii,2,5.0
10125,CUVA_InvPla_711,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,2,5.0
10126,CUVA_InvPla_711,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5.0
10127,CUVA_InvPla_711,CUVAInvPla2007Jun01,Japanese honeysuckle,Lonicera japonica,3,30.0
10128,CUVA_InvPla_711,CUVAInvPla2007Jun01,Canada bluegrass,Poa compressa,2,5.0
10129,CUVA_InvPla_711,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10130,CUVA_InvPla_711,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10131,CUVA_InvPla_711,CUVAInvPla2016May18,erect hedgeparsley,Torilis japonica,1,0.5
10132,CUVA_InvPla_712,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10133,CUVA_InvPla_712,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,2,5.0
10134,CUVA_InvPla_712,CUVAInvPla2016May18,lesser burdock,Arctium minus,1,0.5
10135,CUVA_InvPla_712,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,2,5.0
10136,CUVA_InvPla_712,CUVAInvPla2007Jun01,Japanese barberry,Berberis thunbergii,2,5.0
10137,CUVA_InvPla_712,CUVAInvPla2016May18,ground ivy,Glechoma hederacea,2,5.0
10138,CUVA_InvPla_712,CUVAInvPla2007Jun01,dames rocket,Hesperis matronalis,2,5.0
10139,CUVA_InvPla_712,CUVAInvPla2016May18,dames rocket,Hesperis matronalis,2,5.0
10140,CUVA_InvPla_712,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5.0
10141,CUVA_InvPla_712,CUVAInvPla2016May18,European privet,Ligustrum vulgare,5,300.0
10142,CUVA_InvPla_712,CUVAInvPla2016May18,Japanese honeysuckle,Lonicera japonica,4,75.0
10143,CUVA_InvPla_712,CUVAInvPla2016May18,creeping jenny,Lysimachia nummularia,2,5.0
10144,CUVA_InvPla_712,CUVAInvPla2016May18,Canada/Kentucky bluegrass complex,Poa compressa/pratensis,4,75.0
10145,CUVA_InvPla_712,CUVAInvPla2007Jun01,Canada bluegrass,Poa compressa,2,5.0
10146,CUVA_InvPla_712,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,3,30.0
10147,CUVA_InvPla_712,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10148,CUVA_InvPla_712,CUVAInvPla2016May18,black locust,Robinia pseudoacacia,4,75.0
10149,CUVA_InvPla_713,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,1,0.5
10150,CUVA_InvPla_713,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,3,30.0
10151,CUVA_InvPla_713,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,3,30.0
10152,CUVA_InvPla_713,CUVAInvPla2007Jun01,Japanese barberry,Berberis thunbergii,2,5.0
10153,CUVA_InvPla_713,CUVAInvPla2007Jun01,bull thistle,Cirsium vulgare,1,0.5
10154,CUVA_InvPla_713,CUVAInvPla2016May18,autumn olive,Elaeagnus umbellata,3,30.0
10155,CUVA_InvPla_713,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30.0
10156,CUVA_InvPla_713,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5.0
10157,CUVA_InvPla_713,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,4,75.0
10158,CUVA_InvPla_713,CUVAInvPla2007Jun01,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10159,CUVA_InvPla_713,CUVAInvPla2016May18,Morrow's honeysuckle,Lonicera morrowii,1,0.5
10160,CUVA_InvPla_713,CUVAInvPla2007Jun01,creeping jenny,Lysimachia nummularia,2,5.0
10161,CUVA_InvPla_713,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,4,75.0
10162,CUVA_InvPla_713,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10163,CUVA_InvPla_714,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10164,CUVA_InvPla_714,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,1,0.5
10165,CUVA_InvPla_714,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,2,5.0
10166,CUVA_InvPla_714,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5.0
10167,CUVA_InvPla_714,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,2,5.0
10168,CUVA_InvPla_714,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,1,0.5
10169,CUVA_InvPla_714,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10170,CUVA_InvPla_715,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10171,CUVA_InvPla_715,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,1,0.5
10172,CUVA_InvPla_715,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,3,30.0
10173,CUVA_InvPla_715,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
10174,CUVA_InvPla_715,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,2,5.0
10175,CUVA_InvPla_715,CUVAInvPla2016May18,Morrow's honeysuckle,Lonicera morrowii,1,0.5
10176,CUVA_InvPla_715,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10177,CUVA_InvPla_715,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,1,0.5
10178,CUVA_InvPla_716,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,2,5.0
10179,CUVA_InvPla_716,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,3,30.0
10180,CUVA_InvPla_716,CUVAInvPla2007Jun01,Japanese barberry,Berberis thunbergii,2,5.0
10181,CUVA_InvPla_716,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,2,5.0
10182,CUVA_InvPla_716,CUVAInvPla2016May18,Canada thistle,Cirsium arvense,2,5.0
10183,CUVA_InvPla_716,CUVAInvPla2016May18,English ivy,Hedera helix,3,30.0
10184,CUVA_InvPla_716,CUVAInvPla2007Jun01,English ivy,Hedera helix,3,30.0
10185,CUVA_InvPla_716,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30.0
10186,CUVA_InvPla_716,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,3,30.0
10187,CUVA_InvPla_716,CUVAInvPla2007Jun01,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10188,CUVA_InvPla_716,CUVAInvPla2007Jun01,Tatarian honeysuckle,Lonicera tatarica,2,5.0
10189,CUVA_InvPla_716,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,5,300.0
10190,CUVA_InvPla_716,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10191,CUVA_InvPla_716,CUVAInvPla2007Jun01,common periwinkle,Vinca minor,1,0.5
10192,CUVA_InvPla_717,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5.0
10193,CUVA_InvPla_717,CUVAInvPla2016May18,Norway maple,Acer platanoides,4,75.0
10194,CUVA_InvPla_717,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10195,CUVA_InvPla_717,CUVAInvPla2007Jun01,Japanese barberry,Berberis thunbergii,2,5.0
10196,CUVA_InvPla_717,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,1,0.5
10197,CUVA_InvPla_717,CUVAInvPla2007Jun01,Canada thistle,Cirsium arvense,2,5.0
10198,CUVA_InvPla_717,CUVAInvPla2016May18,burningbush. winged euonymus,Euonymus alatus,2,5.0
10199,CUVA_InvPla_717,CUVAInvPla2016May18,glossy buckthorn,Frangula alnus,1,0.5
10200,CUVA_InvPla_717,CUVAInvPla2016May18,English ivy,Hedera helix,4,75.0
10201,CUVA_InvPla_717,CUVAInvPla2007Jun01,English ivy,Hedera helix,2,5.0
10202,CUVA_InvPla_717,CUVAInvPla2007Jun01,common velvetgrass,Holcus lanatus,2,5.0
10203,CUVA_InvPla_717,CUVAInvPla2016May18,European privet,Ligustrum vulgare,3,30.0
10204,CUVA_InvPla_717,CUVAInvPla2007Jun01,Japanese honeysuckle,Lonicera japonica,2,5.0
10205,CUVA_InvPla_717,CUVAInvPla2016May18,Japanese honeysuckle,Lonicera japonica,1,0.5
10206,CUVA_InvPla_717,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,4,75.0
10207,CUVA_InvPla_717,CUVAInvPla2007Jun01,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10208,CUVA_InvPla_717,CUVAInvPla2016May18,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10209,CUVA_InvPla_717,CUVAInvPla2016May18,creeping jenny,Lysimachia nummularia,3,30.0
10210,CUVA_InvPla_717,CUVAInvPla2007Jun01,creeping jenny,Lysimachia nummularia,3,30.0
10211,CUVA_InvPla_717,CUVAInvPla2016May18,Canada/Kentucky bluegrass complex,Poa compressa/pratensis,1,0.5
10212,CUVA_InvPla_717,CUVAInvPla2007Jun01,Kentucky bluegrass,Poa pratensis,3,30.0
10213,CUVA_InvPla_717,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10214,CUVA_InvPla_717,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10215,CUVA_InvPla_717,CUVAInvPla2016May18,black locust,Robinia pseudoacacia,1,0.5
10216,CUVA_InvPla_717,CUVAInvPla2016May18,common periwinkle,Vinca minor,5,300.0
10217,CUVA_InvPla_718,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
10218,CUVA_InvPla_718,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,2,5.0
10219,CUVA_InvPla_718,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10220,CUVA_InvPla_719,CUVAInvPla2016May18,Queen Anne's lace,Daucus carota,1,0.5
10221,CUVA_InvPla_719,CUVAInvPla2007Jun01,Fuller's teasel,Dipsacus fullonum,1,0.5
10222,CUVA_InvPla_719,CUVAInvPla2007Jun01,autumn olive,Elaeagnus umbellata,3,30.0
10223,CUVA_InvPla_719,CUVAInvPla2016May18,autumn olive,Elaeagnus umbellata,3,30.0
10224,CUVA_InvPla_719,CUVAInvPla2016May18,glossy buckthorn,Frangula alnus,4,75.0
10225,CUVA_InvPla_719,CUVAInvPla2016May18,bird's-foot trefoil,Lotus corniculatus,2,5.0
10226,CUVA_InvPla_719,CUVAInvPla2016May18,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10227,CUVA_InvPla_719,CUVAInvPla2007Jun01,Tatarian honeysuckle,Lonicera tatarica,2,5.0
10228,CUVA_InvPla_719,CUVAInvPla2016May18,Canada/Kentucky bluegrass complex,Poa compressa/pratensis,3,30.0
10229,CUVA_InvPla_719,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10230,CUVA_InvPla_719,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10231,CUVA_InvPla_719,CUVAInvPla2007Jun01,black locust,Robinia pseudoacacia,2,5.0
10232,CUVA_InvPla_72,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,4,75.0
10233,CUVA_InvPla_72,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10234,CUVA_InvPla_72,CUVAInvPla2016May18,Canada thistle,Cirsium arvense,3,30.0
10235,CUVA_InvPla_72,CUVAInvPla2016May18,bull thistle,Cirsium vulgare,5,300.0
10236,CUVA_InvPla_72,CUVAInvPla2016May18,dames rocket,Hesperis matronalis,2,5.0
10237,CUVA_InvPla_72,CUVAInvPla2016May18,Japanese hop,Humulus japonicus,4,75.0
10238,CUVA_InvPla_72,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5.0
10239,CUVA_InvPla_72,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,4,75.0
10240,CUVA_InvPla_72,CUVAInvPla2016May18,creeping jenny,Lysimachia nummularia,4,75.0
10241,CUVA_InvPla_72,CUVAInvPla2007Jun01,creeping jenny,Lysimachia nummularia,2,5.0
10242,CUVA_InvPla_72,CUVAInvPla2007Jun01,purple loosestrife,Lythrum salicaria,2,5.0
10243,CUVA_InvPla_72,CUVAInvPla2016May18,true forget-me-not,Myosotis scorpioides,3,30.0
10244,CUVA_InvPla_72,CUVAInvPla2016May18,reed canarygrass,Phalaris arundinacea,7,3000.0
10245,CUVA_InvPla_72,CUVAInvPla2007Jun01,reed canarygrass,Phalaris arundinacea,3,30.0
10246,CUVA_InvPla_72,CUVAInvPla2007Jun01,common reed,Phragmites australis,2,5.0
10247,CUVA_InvPla_72,CUVAInvPla2016May18,Canada bluegrass,Poa compressa,3,30.0
10248,CUVA_InvPla_72,CUVAInvPla2016May18,Japanese knotweed,Polygonum cuspidatum,4,75.0
10249,CUVA_InvPla_72,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10250,CUVA_InvPla_72,CUVAInvPla2007Jun01,black locust,Robinia pseudoacacia,3,30.0
10251,CUVA_InvPla_720,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5.0
10252,CUVA_InvPla_720,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,3,30.0
10253,CUVA_InvPla_720,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,4,75.0
10254,CUVA_InvPla_720,CUVAInvPla2016May18,lesser burdock,Arctium minus,2,5.0
10255,CUVA_InvPla_720,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,2,5.0
10256,CUVA_InvPla_720,CUVAInvPla2007Jun01,Fuller's teasel,Dipsacus fullonum,2,5.0
10257,CUVA_InvPla_720,CUVAInvPla2016May18,ground ivy,Glechoma hederacea,2,5.0
10258,CUVA_InvPla_720,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
10259,CUVA_InvPla_720,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,1,0.5
10260,CUVA_InvPla_720,CUVAInvPla2016May18,Canada/Kentucky bluegrass complex,Poa compressa/pratensis,3,30.0
10261,CUVA_InvPla_720,CUVAInvPla2007Jun01,Canada bluegrass,Poa compressa,2,5.0
10262,CUVA_InvPla_720,CUVAInvPla2007Jun01,Kentucky bluegrass,Poa pratensis,2,5.0
10263,CUVA_InvPla_720,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10264,CUVA_InvPla_720,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10265,CUVA_InvPla_720,CUVAInvPla2007Jun01,black locust,Robinia pseudoacacia,4,75.0
10266,CUVA_InvPla_720,CUVAInvPla2007Jun01,common periwinkle,Vinca minor,1,0.5
10267,CUVA_InvPla_721,CUVAInvPla2007Jun01,Orchardgrass,Dactylis glomerata,2,5.0
10268,CUVA_InvPla_721,CUVAInvPla2007Jun01,Norway maple,Acer platanoides,3,30.0
10269,CUVA_InvPla_721,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10270,CUVA_InvPla_721,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,3,30.0
10271,CUVA_InvPla_721,CUVAInvPla2016May18,ground ivy,Glechoma hederacea,4,75.0
10272,CUVA_InvPla_721,CUVAInvPla2016May18,dames rocket,Hesperis matronalis,3,30.0
10273,CUVA_InvPla_721,CUVAInvPla2007Jun01,Tatarian honeysuckle,Lonicera tatarica,2,5.0
10274,CUVA_InvPla_721,CUVAInvPla2007Jun01,reed canarygrass,Phalaris arundinacea,2,5.0
10275,CUVA_InvPla_721,CUVAInvPla2007Jun01,Kentucky bluegrass,Poa pratensis,2,5.0
10276,CUVA_InvPla_721,CUVAInvPla2007Jun01,sulphur cinquefoil,Potentilla recta,1,0.5
10277,CUVA_InvPla_721,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10278,CUVA_InvPla_721,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10279,CUVA_InvPla_722,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,3,30.0
10280,CUVA_InvPla_722,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,3,30.0
10281,CUVA_InvPla_722,CUVAInvPla2016May18,autumn olive,Elaeagnus umbellata,3,30.0
10282,CUVA_InvPla_722,CUVAInvPla2007Jun01,dames rocket,Hesperis matronalis,2,5.0
10283,CUVA_InvPla_722,CUVAInvPla2016May18,dames rocket,Hesperis matronalis,3,30.0
10284,CUVA_InvPla_722,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5.0
10285,CUVA_InvPla_722,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5.0
10286,CUVA_InvPla_722,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,5,300.0
10287,CUVA_InvPla_722,CUVAInvPla2016May18,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10288,CUVA_InvPla_722,CUVAInvPla2007Jun01,Morrow's honeysuckle,Lonicera morrowii,3,30.0
10289,CUVA_InvPla_722,CUVAInvPla2007Jun01,Tatarian honeysuckle,Lonicera tatarica,3,30.0
10290,CUVA_InvPla_722,CUVAInvPla2007Jun01,common reed,Phragmites australis,3,30.0
10291,CUVA_InvPla_722,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,6,750.0
10292,CUVA_InvPla_722,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,3,30.0
10293,CUVA_InvPla_723,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,3,30.0
10294,CUVA_InvPla_723,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,4,75.0
10295,CUVA_InvPla_723,CUVAInvPla2016May18,Oriental bittersweet,Celastrus orbiculatus,2,5.0
10296,CUVA_InvPla_723,CUVAInvPla2016May18,autumn olive,Elaeagnus umbellata,3,30.0
10297,CUVA_InvPla_723,CUVAInvPla2016May18,ground ivy,Glechoma hederacea,2,5.0
10298,CUVA_InvPla_723,CUVAInvPla2007Jun01,dames rocket,Hesperis matronalis,2,5.0
10299,CUVA_InvPla_723,CUVAInvPla2016May18,dames rocket,Hesperis matronalis,3,30.0
10300,CUVA_InvPla_723,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,3,30.0
10301,CUVA_InvPla_723,CUVAInvPla2016May18,European privet,Ligustrum vulgare,4,75.0
10302,CUVA_InvPla_723,CUVAInvPla2016May18,Japanese honeysuckle,Lonicera japonica,3,30.0
10303,CUVA_InvPla_723,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,6,750.0
10304,CUVA_InvPla_723,CUVAInvPla2016May18,Morrow's honeysuckle,Lonicera morrowii,3,30.0
10305,CUVA_InvPla_723,CUVAInvPla2007Jun01,Morrow's honeysuckle,Lonicera morrowii,3,30.0
10306,CUVA_InvPla_723,CUVAInvPla2007Jun01,Tatarian honeysuckle,Lonicera tatarica,3,30.0
10307,CUVA_InvPla_723,CUVAInvPla2016May18,creeping jenny,Lysimachia nummularia,4,75.0
10308,CUVA_InvPla_723,CUVAInvPla2016May18,reed canarygrass,Phalaris arundinacea,5,300.0
10309,CUVA_InvPla_723,CUVAInvPla2016May18,common reed,Phragmites australis,3,30.0
10310,CUVA_InvPla_723,CUVAInvPla2007Jun01,Japanese knotweed,Polygonum cuspidatum,4,75.0
10311,CUVA_InvPla_723,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,3,30.0
10312,CUVA_InvPla_723,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,7,3000.0
10313,CUVA_InvPla_724,CUVAInvPla2007Jun01,Norway maple,Acer platanoides,3,30.0
10314,CUVA_InvPla_724,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,1,0.5
10315,CUVA_InvPla_724,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,2,5.0
10316,CUVA_InvPla_724,CUVAInvPla2016May18,Japanese barberry,Berberis thunbergii,2,5.0
10317,CUVA_InvPla_724,CUVAInvPla2007Jun01,Japanese barberry,Berberis thunbergii,1,0.5
10318,CUVA_InvPla_724,CUVAInvPla2016May18,autumn olive,Elaeagnus umbellata,2,5.0
10319,CUVA_InvPla_724,CUVAInvPla2016May18,European privet,Ligustrum vulgare,1,0.5
10320,CUVA_InvPla_724,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,2,5.0
10321,CUVA_InvPla_724,CUVAInvPla2007Jun01,Morrow's honeysuckle,Lonicera morrowii,2,5.0
10322,CUVA_InvPla_724,CUVAInvPla2007Jun01,Tatarian honeysuckle,Lonicera tatarica,2,5.0
10323,CUVA_InvPla_724,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,2,5.0
10324,CUVA_InvPla_724,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,1,0.5
10325,CUVA_InvPla_725,CUVAInvPla2007Jun01,garlic mustard,Alliaria petiolata,1,0.5
10326,CUVA_InvPla_725,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,1,0.5
10327,CUVA_InvPla_725,CUVAInvPla2016May18,multiflora rose,Rosa multiflora,3,30.0
10328,CUVA_InvPla_725,CUVAInvPla2007Jun01,multiflora rose,Rosa multiflora,1,0.5
10329,CUVA_InvPla_726,CUVAInvPla2016May18,garlic mustard,Alliaria petiolata,1,0.5
10330,CUVA_InvPla_726,CUVAInvPla2016May18,lesser burdock,Arctium minus,2,5.0
10331,CUVA_InvPla_726,CUVAInvPla2016May18,Canada thistle,Cirsium arvense,1,0.5
10332,CUVA_InvPla_726,CUVAInvPla2016May18,European privet,Ligustrum vulgare,2,5.0
10333,CUVA_InvPla_726,CUVAInvPla2007Jun01,European privet,Ligustrum vulgare,2,5.0
10334,CUVA_InvPla_726,CUVAInvPla2016May18,Amur honeysuckle,Lonicera maackii,2,5.0
10335,CUVA_InvPla_726,CUVAInvPla2007Jun01,Morrow's honeysuckle,Lonicera morrowii,3,30.0
10336,CUVA_InvPla_726,CUVAInvPla2016May18,reed canarygrass,Phalaris arundinacea,2,5.0
10337,CUVA_InvPla_726,CUVAInvPla2016May18,Canada/Kentucky bluegrass complex,Poa compressa/pratensis,6,750.0
